"Name","adamw_lr","muon_lr","warmup_ratio","weight_decay","batch_perplexity","raw_grad_norm","test_accuracy","test_combined_score","test_pearson","train_loss","val_accuracy","val_combined_score","val_pearson"
"golden-sweep-68","0.00015331251217085877","0.0008457402348698","0.1922516550889815","0.0000106711165362835","1.2741451263427734","0.9999996011314144","0.8725390704282525","0.8705550896043301","0.8685711087804079","0.2422754466533661","0.85","0.8526161400920051","0.8552322801840102"
"prime-sweep-89","0.00019247284469924912","0.0008499146937847736","0.11567443713711588","0.00004179807333388438","1.2677940130233765","0.999999349250416","0.8709153643190582","0.8705229327640291","0.870130501209","0.23727840185165405","0.832","0.8455434243531994","0.859086848706399"
"daily-sweep-140","0.0002093662350767185","0.0007661843527878903","0.09121580431509886","0.00001280098250698266","1.3050084114074707","0.9999995676033014","0.8723361071646032","0.8704234059119829","0.8685107046593624","0.26620951294898987","0.832","0.845969147124277","0.8599382942485538"
"balmy-sweep-18","0.0001381690842359947","0.0008614035485983577","0.1907288973741207","0.00002488314027530687","1.269445300102234","0.9999996175242732","0.8715242541100061","0.8704230451373227","0.8693218361646394","0.23858004808425903","0.85","0.8510350781639724","0.8520701563279447"
"crimson-sweep-7","0.00014810020908475704","0.000825832268251149","0.191073550467888","0.000021753430338011845","1.295959234237671","0.9999996505034376","0.8723361071646032","0.8703487379612549","0.8683613687579066","0.259251207113266","0.842","0.8495806118742097","0.8571612237484194"
"fine-sweep-373","0.00015924463899444263","0.0008898704688784907","0.15792278741306387","0.00008900660516282531","1.2216037511825562","0.9999996658690689","0.8686827684189162","0.8703024462008742","0.8719221239828322","0.2001645863056183","0.848","0.8536354014166114","0.859270802833223"
"magic-sweep-5","0.00013431022607783783","0.0008430316399561762","0.16927210143129337","0.000018851500705385048","1.2759472131729126","0.9999995491485714","0.8707124010554089","0.8702498331746406","0.8697872652938722","0.24368882179260257","0.848","0.8525954839562623","0.8571909679125246"
"morning-sweep-63","0.0001693539162395137","0.0008545643154316841","0.10705229248559768","0.0000206291519908046","1.2868528366088867","0.9999995395139442","0.869291658209864","0.8700278660543643","0.8707640738988647","0.25219959020614624","0.84","0.8498133399554315","0.8596266799108631"
"hopeful-sweep-159","0.0001495067539178209","0.0008508562279611388","0.10831740562650496","0.00002176924893398885","1.2872035503387451","0.9999994716642852","0.8699005480008118","0.8699147108099299","0.869928873619048","0.2524721026420593","0.83","0.8428051384663602","0.8556102769327204"
"eager-sweep-82","0.00020577574783873","0.0008454862201262386","0.027777882508445352","0.00003059066012946866","1.276812195777893","0.999999409864835","0.8701035112644612","0.8699139003115052","0.8697242893585492","0.24436648190021515","0.85","0.8569995157324495","0.863999031464899"
"fanciful-sweep-155","0.0001413040943614671","0.000805321368372558","0.1300229884761709","0.00004621648956910651","1.2832438945770264","0.9999995829978038","0.8709153643190582","0.8697737812121926","0.8686321981053269","0.24939113855361936","0.838","0.844445050520848","0.8508901010416959"
"clear-sweep-91","0.00019054642043661352","0.0007859080882217855","0.12770605302887708","0.00005863590062047516","1.2931170463562012","0.9999995225425308","0.8707124010554089","0.8697686360745687","0.8688248710937285","0.2570556402206421","0.84","0.8465859955757318","0.8531719911514635"
"twilight-sweep-11","0.0001864004442507963","0.0007646946908037229","0.1198788311309637","0.000014882125028791708","1.317940354347229","0.9999995708707125","0.8719301806373047","0.8697476187230183","0.867565056808732","0.27607017755508423","0.834","0.8434211072023865","0.8528422144047731"
"laced-sweep-122","0.00013986093599509968","0.0008216998832951712","0.19087157216250095","0.000032848230524603226","1.3022217750549316","0.9999996117141025","0.8715242541100061","0.8697009259418758","0.8678775977737455","0.26407188177108765","0.85","0.8529280871159799","0.8558561742319598"
"magic-sweep-372","0.00015652742968680838","0.0007933259843880825","0.13045841665434418","0.00004451477659386639","1.28386390209198","0.999999501541178","0.8701035112644612","0.8696998154758577","0.8692961196872542","0.2498742043972015","0.83","0.8397205038946283","0.8494410077892566"
"morning-sweep-150","0.00014656152872172552","0.000879027932586151","0.00878381776988979","0.000011428946229778205","1.2744814157485962","0.9999995558994058","0.8680738786279684","0.8696766524687547","0.871279426309541","0.24253931641578672","0.848","0.856367848276708","0.864735696553416"
"glowing-sweep-157","0.00014563616052159302","0.000841685583060333","0.16664887453881275","0.000033505858665247506","1.2783102989196775","0.9999995461753324","0.8686827684189162","0.8696313048311517","0.870579841243387","0.245539128780365","0.852","0.8547197838207583","0.8574395676415166"
"smart-sweep-147","0.00020361034661063436","0.0008469451468468189","0.03129527254359195","0.00005890629693638275","1.2708171606063845","0.9999992920745032","0.8688857316825654","0.8696001599446862","0.870314588206807","0.2396601140499115","0.852","0.8579542449812603","0.8639084899625206"
"snowy-sweep-58","0.00016033713285730852","0.0008551379847734069","0.08057190096724823","0.000015731483565965918","1.2690985202789309","0.9999996263274172","0.8688857316825654","0.8696001292453257","0.870314526808086","0.23830683529376984","0.852","0.8561799789421998","0.8603599578843996"
"ancient-sweep-22","0.00014139968525969977","0.0008691100704921353","0.10614981540861092","0.000014953165487070032","1.293492555618286","0.9999995148492762","0.869291658209864","0.869591584492658","0.8698915107754522","0.257345974445343","0.832","0.845349270171037","0.858698540342074"
"solar-sweep-142","0.00014647815475154558","0.0008547695508526038","0.192199734714192","0.00004714183379829779","1.2714606523513794","0.999999581593352","0.8709153643190582","0.8695761152173204","0.8682368661155825","0.24016642570495603","0.84","0.8472053344889287","0.8544106689778573"
"revived-sweep-154","0.0001673398585731336","0.0008768321518931579","0.15359083981299604","0.000012565677402511055","1.2262394428253174","0.9999996070088129","0.8686827684189162","0.8695757811167151","0.8704687938145138","0.2039521336555481","0.846","0.8519029599629037","0.8578059199258073"
"lively-sweep-102","0.00017381601020937225","0.0007818581136416749","0.13118830846955523","0.000018365630794798747","1.2924442291259766","0.9999993957751472","0.8703064745281104","0.8695126213674863","0.8687187682068622","0.2565351128578186","0.828","0.8393112811499349","0.8506225622998699"
"elated-sweep-148","0.0001923961044152579","0.0007448324616875802","0.07169861941465179","0.00008282507545152473","1.3100355863571167","0.9999996636543278","0.8705094377917597","0.8695028047952351","0.8684961717987105","0.27005431056022644","0.84","0.849430762878751","0.858861525757502"
"fiery-sweep-16","0.00014500749167834238","0.0008277978161080267","0.1961393944653945","0.00004185112912000816","1.2972415685653689","0.999999565868388","0.8707124010554089","0.8694941742557553","0.8682759474561016","0.2602401673793793","0.846","0.850766023891355","0.85553204778271"
"solar-sweep-15","0.00013230291421256415","0.0008609684935124939","0.18049297895753308","0.000025695528489656145","1.2591246366500854","0.999999489748316","0.8690886949462148","0.8694243702994906","0.8697600456527664","0.23041677474975583","0.84","0.8460152239446195","0.8520304478892389"
"robust-sweep-125","0.00021171048501548263","0.0008432613995273785","0.038080119969450134","0.00002456123797361667","1.280317783355713","0.999999582121982","0.8684798051552669","0.8693693110948462","0.8702588170344254","0.24710828065872192","0.842","0.8478278622597925","0.8536557245195849"
"proud-sweep-25","0.00012369027312024702","0.0008301953220354033","0.1328871012090712","0.000015686051742315082","1.2798022031784058","0.9999995982945736","0.8707124010554089","0.869364362890265","0.8680163247251209","0.2467055320739746","0.84","0.8474488156459944","0.8548976312919888"
"major-sweep-23","0.00013149556933049567","0.0008365733355102852","0.13322737382229374","0.00001339406943519723","1.2675905227661133","0.999999673141347","0.8699005480008118","0.8693516307540798","0.868802713507348","0.23711788654327393","0.838","0.8463745609133828","0.8547491218267658"
"exalted-sweep-46","0.0001444263801549355","0.0008932097281673022","0.025008608646541045","0.000021531018425810195","1.267367601394653","0.999999383552574","0.8672620255733712","0.8693380039283776","0.8714139822833838","0.23694193363189697","0.848","0.8553446896897652","0.8626893793795304"
"firm-sweep-364","0.000172744642235606","0.0007484086835296302","0.08246370132389179","0.00006761414961065154","1.30978262424469","0.9999995459308356","0.8696975847371625","0.8693219129264702","0.8689462411157778","0.26986122131347656","0.85","0.8535949389129159","0.8571898778258319"
"effortless-sweep-375","0.0001979253007163592","0.0008617439398826786","0.0577725068582105","0.00006696799619020446","1.2933319807052612","0.9999996976689064","0.8676679521006698","0.869304287457032","0.8709406228133942","0.2572218179702759","0.846","0.8532204206455981","0.8604408412911962"
"toasty-sweep-1","0.0001524152011440812","0.0008114114254604196","0.08217669473809733","0.000025001712559155167","1.3145581483840942","0.999999507521361","0.869291658209864","0.8692460490589701","0.8692004399080762","0.27350056171417236","0.842","0.8513922684798326","0.8607845369596653"
