"Name","adamw_lr","adamw_weight_decay","muon_lr","muon_weight_decay","batch_perplexity","raw_grad_norm","test_accuracy","test_combined_score","test_pearson","train_loss","val_accuracy","val_combined_score","val_pearson"
"eager-sweep-105","0.0001445420392564176","0.035267616914791695","0.0005708455275070978","0.03342343351306483","1.2011746168136597","0.9999995298034708","0.8709153643190582","0.8783454120752848","0.8857754598315114","0.1832999289035797","0.858","0.8618138612103012","0.8656277224206025"
"neat-sweep-128","0.00014484683459860433","0.03578539269957016","0.0005701415790052217","0.033929035728396284","1.2192169427871704","0.9999996917703954","0.8733509234828496","0.8783397597300451","0.8833285959772406","0.19820885360240936","0.856","0.8630661249517846","0.8701322499035692"
"drawn-sweep-20","0.000144941535297357","0.035574627885278765","0.0005704404886106856","0.033084311631392554","1.250462770462036","0.9999997675356502","0.8715242541100061","0.8783293565713327","0.8851344590326593","0.2235136926174164","0.858","0.8638148699687074","0.8696297399374148"
"laced-sweep-161","0.00014420420734965726","0.03564422238058384","0.0005704965165740932","0.0330454281595892","1.2095459699630735","0.9999996561859256","0.8733509234828496","0.8782542829545816","0.8831576424263138","0.19024503231048584","0.85","0.8584856316405536","0.8669712632811073"
"iconic-sweep-34","0.0001443119510738549","0.035184174110722326","0.0005709215304556911","0.03353182201433927","1.2791036367416382","0.9999999314070852","0.8745687030647453","0.8782520722919963","0.8819354415192473","0.24615950882434845","0.858","0.8627610843001197","0.8675221686002392"
"stilted-sweep-5","0.00014472148680807866","0.0353550546507718","0.0005701219601361165","0.0339944188480058","1.22202730178833","0.9999996055759338","0.8715242541100061","0.8781632581545593","0.8848022621991125","0.200511172413826","0.868","0.86952578146948","0.87105156293896"
"playful-sweep-48","0.00014488170687499143","0.03582430289846037","0.0005700229918561194","0.03370459297917419","1.2181891202926636","0.9999995843874148","0.8713212908463568","0.8781124978994553","0.8849037049525539","0.1973653882741928","0.85","0.8581107222648678","0.8662214445297357"
"cosmic-sweep-133","0.00014422169878178362","0.03595235005277137","0.0005703622993799947","0.03306103415646418","1.2529696226119995","0.9999997277868564","0.8737568500101481","0.8781020104811526","0.882447170952157","0.2255163937807083","0.86","0.8658494748557859","0.8716989497115719"
"zany-sweep-100","0.00014477170411236382","0.035173877334790944","0.0005708642690619574","0.03388435801355685","1.2603108882904053","0.9999999095955016","0.8713212908463568","0.8779930659688224","0.8846648410912881","0.2313583791255951","0.856","0.8613972889929968","0.8667945779859936"
"stoic-sweep-56","0.0001445069251322264","0.0351665493072992","0.0005702024035108345","0.03334768514947264","1.2305470705032349","0.9999996730451044","0.8707124010554089","0.8779852487755078","0.8852580964956066","0.20745888352394104","0.85","0.8574079099191162","0.8648158198382324"
"happy-sweep-82","0.00014461710800009697","0.035568325161399544","0.0005700165243900508","0.03340902835004367","1.2078955173492432","0.999999622306491","0.8715242541100061","0.8779585563126396","0.8843928585152732","0.18887959420681","0.858","0.8629369526279762","0.8678739052559525"
"zany-sweep-37","0.00014402482368448816","0.035113499714034824","0.0005705961617007128","0.0337912254790712","1.2932227849960327","0.9999997005428302","0.8727420336919017","0.8779512288190703","0.8831604239462387","0.25713735818862915","0.866","0.8651366505884144","0.8642733011768289"
"neat-sweep-146","0.00014463424545500177","0.03525120143335341","0.0005706538171007951","0.03388130019909644","1.2503573894500732","0.999999695143864","0.8713212908463568","0.8779300339920981","0.8845387771378396","0.223429411649704","0.858","0.8647888211767023","0.8715776423534047"
"graceful-sweep-130","0.00014493325436559643","0.03517512322180417","0.000570109303590329","0.033180190268900095","1.1985911130905151","0.9999996241457128","0.8701035112644612","0.8778631991121872","0.8856228869599133","0.18114681541919708","0.864","0.8677386178262538","0.8714772356525077"
"revived-sweep-10","0.0001447764789297338","0.035310035778481","0.0005700763187158504","0.03362244385819733","1.2355526685714722","0.9999997249641454","0.8711183275827076","0.8778618717845781","0.8846054159864487","0.21151840686798096","0.86","0.8645215947946023","0.8690431895892047"
"fine-sweep-147","0.00014472151272483218","0.03553173343072701","0.000570648957139917","0.03351679397653221","1.226523995399475","0.9999996108491844","0.8709153643190582","0.8778075916797781","0.884699819040498","0.20418418943881989","0.844","0.8598872582457657","0.8757745164915315"
"deep-sweep-43","0.0001443268851278095","0.03590569283900646","0.0005708022377920753","0.0339982000068175","1.2082772254943848","0.9999996265094692","0.8729449969555511","0.8777925464316196","0.8826400959076881","0.1891955733299255","0.86","0.8632498912805711","0.866499782561142"
"electric-sweep-157","0.0001443175897858968","0.03522561241839678","0.0005702850166288629","0.033582093791421734","1.3178725242614746","0.9999996303403028","0.8711183275827076","0.8777383160539329","0.8843583045251583","0.2760186791419983","0.864","0.8682878415220493","0.8725756830440986"
"frosty-sweep-153","0.00014473250773217568","0.035611388030717124","0.0005708999732025427","0.033493521212412586","1.2197765111923218","0.9999996992746572","0.8707124010554089","0.8777324620310262","0.8847525230066434","0.19866767525672913","0.864","0.8694432612395475","0.8748865224790952"
"gentle-sweep-170","0.00014461338855278503","0.03586742790311481","0.0005705927175439533","0.03396258856445653","1.215740442276001","0.9999996384082596","0.8713212908463568","0.8776990208136081","0.8840767507808593","0.19535332918167111","0.86","0.8666027071417275","0.8732054142834549"
"efficient-sweep-63","0.0001447883454259755","0.0350447727229749","0.0005707284180047986","0.033643667149562705","1.2190018892288208","0.9999996690583364","0.8701035112644612","0.8776637082508558","0.8852239052372504","0.19803239405155185","0.854","0.8603118503076856","0.8666237006153713"
"cosmic-sweep-45","0.00014474958890466844","0.03550071398152522","0.0005707810410862957","0.03327366186524472","1.2280006408691406","0.999999681070834","0.8701035112644612","0.8776310384429422","0.8851585656214233","0.20538738369941711","0.858","0.8643707057206602","0.8707414114413203"
"stellar-sweep-97","0.0001445326356437351","0.035705768517099584","0.0005703382342876378","0.03384605280823107","1.284921646118164","0.9999998099698992","0.8703064745281104","0.8776267104711739","0.8849469464142375","0.2506977915763855","0.848","0.8576139319343428","0.8672278638686856"
"olive-sweep-32","0.00014497521230317752","0.035459688826863116","0.0005706879008922606","0.03388813173622819","1.2130560874938965","0.9999996434678088","0.8715242541100061","0.8776151413507208","0.8837060285914355","0.1931428611278534","0.872","0.8717280095438991","0.8714560190877981"
"exalted-sweep-137","0.00014427714326074265","0.03526932239049855","0.0005705689534510077","0.03364651580922836","1.239429593086243","0.9999996799517424","0.8703064745281104","0.8775495500893742","0.8847926256506379","0.21465131640434265","0.872","0.8714397858642472","0.8708795717284944"
"grateful-sweep-61","0.00014435381779128023","0.03514810900349041","0.0005709876231921855","0.03395276135170262","1.214134931564331","0.999999815817005","0.8690886949462148","0.8775129741395924","0.8859372533329701","0.1940317749977112","0.86","0.8651177281975633","0.8702354563951266"
"glorious-sweep-92","0.0001448538899093959","0.035964773432129886","0.0005700557147457352","0.03334045011322752","1.2320858240127563","0.9999996775176004","0.8707124010554089","0.8775129424998647","0.8843134839443205","0.20870858430862427","0.858","0.8634313453415706","0.8688626906831413"
"revived-sweep-168","0.00014464240186348872","0.035900818194287275","0.0005701892179202341","0.03372705846975763","1.277666091918945","0.9999998966801416","0.8703064745281104","0.8774776855165641","0.8846488965050179","0.24503497779369351","0.852","0.8616064891009512","0.8712129782019025"
"good-sweep-44","0.0001446284502606587","0.0355966814193256","0.0005701783642512649","0.033765458626982575","1.210625171661377","0.999999651788392","0.8717272173736553","0.8774235076319519","0.8831197978902484","0.19113689661026","0.86","0.8657153177443131","0.8714306354886261"
