"Name","adamw_lr","adamw_weight_decay","alpha","muon_lr","muon_momentum","muon_weight_decay","warmup_ratio","test/accuracy","test/combined_score","test/macro_f1","test/pearson","test/weighted_f1","train/batch_perplexity","train/loss","train/raw_grad_norm","val/accuracy","val/combined_score","val/macro_f1","val/pearson","val/weighted_f1"
"noble-sweep-113","0.0015503868351198664","0.0908764226427789","0.18284148221050425","0.0005879473244733414","0.9353622207897028","0.04013971309521936","0.2175823795063372","0.8822813070834179","0.8880584609401403","0.874161972520576","0.8938356147968626","0.8825872823604433","1.2509876489639282","0.2239333689212799","14.513660781809508","0.878","0.8806274045259876","0.872463618358736","0.8832548090519754","0.8784571497459743"
"robust-sweep-61","0.0014808597554342","0.013981970076194209","0.21816526521955992","0.0007020330859388656","0.915004847777244","0.10819037504498254","0.14324141608255142","0.879439821392328","0.8880277452621537","0.869143625030313","0.8966156691319792","0.8795691959850983","1.130542516708374","0.12269769608974455","8.89413243867787","0.874","0.8809215430081709","0.8684618128720186","0.8878430860163419","0.87478504223087"
"logical-sweep-170","0.0015287002243508977","0.08453197411230672","0.10836565501339492","0.0006001917713850469","0.9341304846125222","0.072221718671233","0.1606763337549372","0.88167241729247","0.887977441208168","0.8730860035550618","0.8942824651238661","0.8819432984624479","1.1723185777664185","0.1589834839105606","8.368063765362097","0.892","0.8880238346166845","0.8894683293730345","0.8840476692333691","0.8925631319503864"
"noble-sweep-102","0.0017214289945064205","0.08475836835245328","0.22138744198646343","0.000609827544325344","0.9391344990882918","0.05479273476486396","0.15139779924309768","0.8806576009742236","0.887970496132134","0.871489777491397","0.8952833912900444","0.8808788657565448","1.197738528251648","0.1804352104663849","14.363077859774169","0.87","0.8784270301870187","0.8652396359202458","0.8868540603740376","0.8708686780153843"
"lunar-sweep-219","0.0014402491763380976","0.07400954534167181","0.27940188242972863","0.0006704147361052041","0.9324293738120404","0.059740545115508054","0.22472675995102476","0.8802516744469251","0.8879632168492007","0.8702653045055501","0.8956747592514762","0.8804195856969413","1.3787072896957395","0.32114624977111816","14.1954604294759","0.866","0.87354057858374","0.8600685882597437","0.8810811571674801","0.8666428153833874"
"expert-sweep-62","0.001404603412396619","0.05620131965135055","0.18283727847584236","0.0006375988417103895","0.9302795469060282","0.07219918890495697","0.24032646360688337","0.8806576009742236","0.887939432432475","0.871628328113711","0.8952212638907263","0.8808611528953365","1.2755316495895386","0.24336308240890503","19.410562747865097","0.882","0.8864122332554913","0.8731193091255581","0.8908244665109828","0.8823080655575641"
"ancient-sweep-145","0.0015597077848983846","0.02483504499306139","0.2323188621904036","0.0006045317424795669","0.934669355024666","0.04952240837050295","0.2528622746389537","0.8806576009742236","0.8879382291527864","0.8710770985156082","0.8952188573313493","0.8807443492970828","1.2689368724822998","0.2381793707609177","17.228663119567337","0.88","0.8835776747996349","0.8776121116634285","0.8871553495992698","0.8804966927531316"
"polar-sweep-179","0.00165692693615257","0.0844735669304393","0.21200253254425933","0.0005792370706901635","0.9375572128096424","0.060155690884652446","0.2425503814823352","0.8804546377105744","0.8878667625530754","0.8718883662583053","0.8952788873955763","0.8807011909868833","1.1516268253326416","0.14117558300495148","7.62877956166587","0.874","0.8800522253033549","0.8715685133842883","0.88610445060671","0.8746703178525049"
"smooth-sweep-54","0.0015541599860132251","0.0599644721020564","0.24325761662960527","0.0005976837652062521","0.937282730860664","0.03337400901659325","0.15449248237923394","0.8800487111832759","0.8877842996978644","0.8701381868909243","0.8955198882124529","0.8801961363849354","1.1984399557113647","0.18102069199085236","13.142338934455283","0.878","0.8812250142824871","0.8712811035542286","0.8844500285649742","0.8786392224641422"
"rose-sweep-107","0.001426316455980904","0.04390983880075448","0.1348315970514093","0.0007050069986393662","0.9231884162140156","0.0959418894404151","0.17066243322593588","0.8814694540288208","0.8877490173294573","0.8716496886246898","0.8940285806300939","0.8815902609478893","1.2441083192825315","0.21841907501220703","13.69769207006364","0.874","0.8783123582204325","0.8703320990843596","0.882624716440865","0.8747107551881512"
"pious-sweep-155","0.001559394701500143","0.06151946262411278","0.1672869331774699","0.0005756047161982649","0.9334050506602194","0.03555969191681414","0.215281363582164","0.8810635275015222","0.8877028672734684","0.8728824812109508","0.8943422070454146","0.8815025658864927","1.2164164781570437","0.19590920209884644","16.304412089127478","0.878","0.8809933630246914","0.873535317376377","0.8839867260493829","0.8786560866947621"
"sandy-sweep-53","0.001468208514171884","0.06204902577660428","0.1375490631266251","0.0006258274696197574","0.9385197861593813","0.04477731773193082","0.21495365457302876","0.8792368581286787","0.8876953335923796","0.8691411698438779","0.8961538090560807","0.8795293836154808","1.1973339319229126","0.18009743094444275","11.14397492143918","0.868","0.8747785268045994","0.8623504860792996","0.8815570536091989","0.8684077569094518"
"curious-sweep-63","0.0014251504555147813","0.018290018842137747","0.09177928817780884","0.0006143432816645871","0.9255207196177332","0.0986965980522236","0.16158868856780578","0.8812664907651715","0.8876702629486946","0.8711962677965377","0.8940740351322175","0.8813508349786646","1.20013427734375","0.18243339657783508","13.295471522132376","0.884","0.884274623929062","0.8802931530794704","0.884549247858124","0.8844299150850353"
"pious-sweep-206","0.0015499533391324072","0.04849486459903313","0.3079186674164758","0.0006209865900545701","0.9342984253852494","0.05683011523805945","0.18491411881693484","0.8806576009742236","0.8876489625899203","0.8727378638792825","0.894640324205617","0.8808605477262368","1.3242881298065186","0.2808750569820404","17.15698455021146","0.874","0.8815814958379129","0.8673121466978074","0.8891629916758259","0.8746089153202126"
"splendid-sweep-132","0.0015135653357436823","0.07188396736260132","0.16809379679780126","0.0005834863077681138","0.9328454274130376","0.040920524339583174","0.2407727233234121","0.8806576009742236","0.8875840021997461","0.8704981809095585","0.8945104034252687","0.8807910423740317","1.1342277526855469","0.1259520947933197","6.807840872086292","0.874","0.8804075460666577","0.8683331646040053","0.8868150921333154","0.8744179364096415"
"soft-sweep-180","0.0015624753934362391","0.08457039712895392","0.10495328793709913","0.0005753020594196236","0.9358008042138352","0.03856972676793532","0.22277706997246932","0.8849198295108586","0.8875613702195109","0.8768462740514447","0.8902029109281631","0.8850721042539484","1.460328221321106","0.37866127490997314","20.986846728688576","0.872","0.8777302112468117","0.8656977200743396","0.8834604224936233","0.8724330288197262"
"lively-sweep-22","0.0014446006737318922","0.09401374345865011","0.1624591430136186","0.0007232664259849871","0.9360782823486664","0.05662823688487159","0.26160388605127183","0.880860564237873","0.8875612703060434","0.8720860462592048","0.8942619763742139","0.8808899467179885","1.1326329708099363","0.12454494088888168","6.76860381899003","0.874","0.875899231519402","0.8667229254571027","0.8777984630388039","0.8744037613019893"
