"Name","adamw_lr","muon_lr","weight_decay","batch_perplexity","raw_grad_norm","test_accuracy","test_combined_score","test_pearson","train_loss","val_accuracy","val_combined_score","val_pearson"
"toasty-sweep-77","0.0001483002023591843","0.0005740489180577681","0.00002670724841352726","1.2402770519256592","0.9999997918738625","0.8648264664095798","0.8670852720950132","0.8693440777804465","0.2153347134590149","0.866","0.8614423052036013","0.8568846104072025"
"light-sweep-6","0.00014232039293536844","0.0005687841253919627","0.00002246695104650405","1.303878664970398","0.9999998865211708","0.8623909072457885","0.8670712342860327","0.8717515613262771","0.26534342765808105","0.85","0.8525031029689242","0.8550062059378484"
"young-sweep-57","0.00014759509741744289","0.0005688340550526022","0.000028787829165850713","1.2056636810302734","0.999999822985094","0.8634057235640349","0.8669791782551555","0.8705526329462759","0.18703019618988037","0.842","0.8504414153384552","0.8588828306769104"
"comfy-sweep-115","0.00014847182289777575","0.0005674003896487287","0.000023715622349203255","1.2392253875732422","0.9999998739243624","0.8636086868276842","0.8669366072572993","0.8702645276869143","0.2144864797592163","0.852","0.8545975686163098","0.8571951372326195"
"azure-sweep-24","0.0001481909986888448","0.0005694692666125248","0.000028635058692004476","1.2852705717086792","0.9999999085216528","0.8615790541911914","0.8665677054561851","0.8715563567211789","0.2509692907333374","0.854","0.8551555760821772","0.8563111521643544"
"restful-sweep-129","0.00014381876279101951","0.0005656812907156878","0.00002771238490481705","1.240113615989685","0.999999817723948","0.862796833773087","0.8665286254008603","0.8702604170286335","0.21520301699638367","0.848","0.8501082367155796","0.8522164734311591"
"misunderstood-sweep-87","0.00014010479700630608","0.0005702467907780038","0.000028396550186906543","1.3626888990402222","0.9999999038703868","0.8609701644002435","0.866408342394821","0.8718465203893984","0.3094598948955536","0.844","0.8508139941643271","0.8576279883286543"
"atomic-sweep-120","0.0001472631700368225","0.0005736326376255367","0.000024326683407518825","1.3340568542480469","0.9999998445250008","0.8615790541911914","0.8662807194269035","0.8709823846626157","0.28822457790374756","0.856","0.856505447293078","0.857010894586156"
"soft-sweep-110","0.00014044576956745504","0.0005710907405090373","0.00002432681453364768","1.2076444625854492","0.9999999141775634","0.862796833773087","0.8662173682297869","0.8696379026864868","0.18867170810699463","0.858","0.858304498467706","0.8586089969354118"
"happy-sweep-43","0.00014006647746631786","0.0005717751321640159","0.00002850298751176859","1.2935856580734253","0.9999998886971536","0.8595494215546986","0.8661591447827657","0.8727688680108326","0.2574178874492645","0.858","0.8609354368113163","0.8638708736226327"
"gallant-sweep-108","0.00014890142148455882","0.0005676717591860363","0.00002935811617618769","1.174262523651123","0.9999998472903228","0.8615790541911914","0.8660937373786817","0.870608420566172","0.16064034402370453","0.866","0.8624368457477976","0.8588736914955951"
"toasty-sweep-82","0.00014509219230015162","0.0005706735057640518","0.00002437504810722419","1.1751744747161863","0.999999839537717","0.8623909072457885","0.8660922798922974","0.8697936525388063","0.16141659021377563","0.854","0.8551980080028627","0.8563960160057256"
